Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart,group_number,run_number,problem_size,max_iterations,max_attempts,max_restarts
4,0.0018638339999998976,1088.203451658967,501.0,50,10,36,2,7,10,10,1000,50
5,0.0018845839999999114,1088.203451658967,502.0,50,10,36,2,7,10,10,1000,50
6,0.0019158339999996166,1088.203451658967,503.0,50,10,36,2,7,10,10,1000,50
7,0.0019465839999996959,1088.203451658967,504.0,50,10,36,2,7,10,10,1000,50
8,0.001966999999999608,1088.203451658967,505.0,50,10,36,2,7,10,10,1000,50
9,0.001987708999999782,1088.203451658967,506.0,50,10,36,2,7,10,10,1000,50
10,0.002008124999999694,1088.203451658967,507.0,50,10,36,2,7,10,10,1000,50
1,0.0017618339999998511,1063.2863724613128,509.0,50,10,37,2,7,10,10,1000,50
2,0.0017990839999999508,1063.2863724613128,510.0,50,10,37,2,7,10,10,1000,50
3,0.0018319999999998338,1063.2863724613128,511.0,50,10,37,2,7,10,10,1000,50
4,0.0018638339999998976,1063.2863724613128,512.0,50,10,37,2,7,10,10,1000,50
5,0.0018845839999999114,1063.2863724613128,513.0,50,10,37,2,7,10,10,1000,50
6,0.0019158339999996166,1063.2863724613128,514.0,50,10,37,2,7,10,10,1000,50
7,0.0019465839999996959,1063.2863724613128,515.0,50,10,37,2,7,10,10,1000,50
8,0.001966999999999608,1063.2863724613128,516.0,50,10,37,2,7,10,10,1000,50
9,0.001987708999999782,1061.5249099696318,518.0,50,10,37,2,7,10,10,1000,50
10,0.002008124999999694,1061.5249099696318,519.0,50,10,37,2,7,10,10,1000,50
1,0.0017618339999998511,1281.0505787283091,520.0,50,10,38,2,7,10,10,1000,50
2,0.0017990839999999508,1281.0505787283091,521.0,50,10,38,2,7,10,10,1000,50
3,0.0018319999999998338,1281.0505787283091,522.0,50,10,38,2,7,10,10,1000,50
4,0.0018638339999998976,1126.2579826408519,524.0,50,10,38,2,7,10,10,1000,50
5,0.0018845839999999114,1126.2579826408519,525.0,50,10,38,2,7,10,10,1000,50
6,0.0019158339999996166,1126.2579826408519,526.0,50,10,38,2,7,10,10,1000,50
7,0.0019465839999996959,1126.2579826408519,527.0,50,10,38,2,7,10,10,1000,50
8,0.001966999999999608,1126.2579826408519,528.0,50,10,38,2,7,10,10,1000,50
9,0.001987708999999782,1126.2579826408519,529.0,50,10,38,2,7,10,10,1000,50
10,0.002008124999999694,1102.8690131148687,531.0,50,10,38,2,7,10,10,1000,50
1,0.0017618339999998511,1150.976245014928,532.0,50,10,39,2,7,10,10,1000,50
2,0.0017990839999999508,1150.976245014928,533.0,50,10,39,2,7,10,10,1000,50
3,0.0018319999999998338,1150.976245014928,534.0,50,10,39,2,7,10,10,1000,50
4,0.0018638339999998976,1136.4821510216468,536.0,50,10,39,2,7,10,10,1000,50
5,0.0018845839999999114,1136.4821510216468,537.0,50,10,39,2,7,10,10,1000,50
6,0.0019158339999996166,1136.4821510216468,538.0,50,10,39,2,7,10,10,1000,50
7,0.0019465839999996959,1136.4821510216468,539.0,50,10,39,2,7,10,10,1000,50
8,0.001966999999999608,1136.4821510216468,540.0,50,10,39,2,7,10,10,1000,50
9,0.001987708999999782,1130.8267290813615,542.0,50,10,39,2,7,10,10,1000,50
10,0.002008124999999694,1130.8267290813615,543.0,50,10,39,2,7,10,10,1000,50
1,0.0017618339999998511,1074.4410899944587,544.0,50,10,40,2,7,10,10,1000,50
2,0.0017990839999999508,1074.4410899944587,545.0,50,10,40,2,7,10,10,1000,50
3,0.0018319999999998338,1074.4410899944587,546.0,50,10,40,2,7,10,10,1000,50
4,0.0018638339999998976,1074.4410899944587,547.0,50,10,40,2,7,10,10,1000,50
5,0.0018845839999999114,1074.4410899944587,548.0,50,10,40,2,7,10,10,1000,50
6,0.0019158339999996166,1063.3264940845274,550.0,50,10,40,2,7,10,10,1000,50
7,0.0019465839999996959,1057.873809600137,552.0,50,10,40,2,7,10,10,1000,50
8,0.001966999999999608,1057.873809600137,553.0,50,10,40,2,7,10,10,1000,50
9,0.001987708999999782,1057.873809600137,554.0,50,10,40,2,7,10,10,1000,50
10,0.002008124999999694,1057.873809600137,555.0,50,10,40,2,7,10,10,1000,50
1,0.0017618339999998511,1190.1132051535205,557.0,50,10,41,2,7,10,10,1000,50
2,0.0017990839999999508,1190.1132051535205,558.0,50,10,41,2,7,10,10,1000,50
3,0.0018319999999998338,1136.599194015629,560.0,50,10,41,2,7,10,10,1000,50
4,0.0018638339999998976,1136.599194015629,561.0,50,10,41,2,7,10,10,1000,50
5,0.0018845839999999114,1136.599194015629,562.0,50,10,41,2,7,10,10,1000,50
6,0.0019158339999996166,1121.2983080371291,564.0,50,10,41,2,7,10,10,1000,50
7,0.0019465839999996959,1121.2983080371291,565.0,50,10,41,2,7,10,10,1000,50
8,0.001966999999999608,1121.2983080371291,566.0,50,10,41,2,7,10,10,1000,50
9,0.001987708999999782,1120.3861893693875,568.0,50,10,41,2,7,10,10,1000,50
10,0.002008124999999694,1120.3861893693875,569.0,50,10,41,2,7,10,10,1000,50
1,0.0017618339999998511,1120.5443610299487,571.0,50,10,42,2,7,10,10,1000,50
2,0.0017990839999999508,1120.5443610299487,572.0,50,10,42,2,7,10,10,1000,50
3,0.0018319999999998338,1120.5443610299487,573.0,50,10,42,2,7,10,10,1000,50
4,0.0018638339999998976,1120.5443610299487,574.0,50,10,42,2,7,10,10,1000,50
5,0.0018845839999999114,1056.3044152011707,576.0,50,10,42,2,7,10,10,1000,50
6,0.0019158339999996166,1056.3044152011707,577.0,50,10,42,2,7,10,10,1000,50
7,0.0019465839999996959,1056.3044152011707,578.0,50,10,42,2,7,10,10,1000,50
8,0.001966999999999608,1056.3044152011707,579.0,50,10,42,2,7,10,10,1000,50
9,0.001987708999999782,1056.3044152011707,580.0,50,10,42,2,7,10,10,1000,50
10,0.002008124999999694,1056.3044152011707,581.0,50,10,42,2,7,10,10,1000,50
1,0.0017618339999998511,1245.7325913029758,583.0,50,10,43,2,7,10,10,1000,50
2,0.0017990839999999508,1245.7325913029758,584.0,50,10,43,2,7,10,10,1000,50
3,0.0018319999999998338,1245.7325913029758,585.0,50,10,43,2,7,10,10,1000,50
4,0.0018638339999998976,1245.7325913029758,586.0,50,10,43,2,7,10,10,1000,50
5,0.0018845839999999114,1036.5841022669188,588.0,50,10,43,2,7,10,10,1000,50
6,0.0019158339999996166,1036.5841022669188,589.0,50,10,43,2,7,10,10,1000,50
7,0.0019465839999996959,1036.5841022669188,590.0,50,10,43,2,7,10,10,1000,50
8,0.001966999999999608,1036.5841022669188,591.0,50,10,43,2,7,10,10,1000,50
9,0.001987708999999782,1036.5841022669188,592.0,50,10,43,2,7,10,10,1000,50
10,0.002008124999999694,1036.5841022669188,593.0,50,10,43,2,7,10,10,1000,50
1,0.0017618339999998511,1116.423409698722,595.0,50,10,44,2,7,10,10,1000,50
2,0.0017990839999999508,1116.423409698722,596.0,50,10,44,2,7,10,10,1000,50
3,0.0018319999999998338,1116.423409698722,597.0,50,10,44,2,7,10,10,1000,50
4,0.0018638339999998976,1116.423409698722,598.0,50,10,44,2,7,10,10,1000,50
5,0.0018845839999999114,1116.423409698722,599.0,50,10,44,2,7,10,10,1000,50
6,0.0019158339999996166,1116.423409698722,600.0,50,10,44,2,7,10,10,1000,50
7,0.0019465839999996959,1116.423409698722,601.0,50,10,44,2,7,10,10,1000,50
8,0.001966999999999608,1032.3254167701702,603.0,50,10,44,2,7,10,10,1000,50
9,0.001987708999999782,1032.3254167701702,604.0,50,10,44,2,7,10,10,1000,50
10,0.002008124999999694,1032.3254167701702,605.0,50,10,44,2,7,10,10,1000,50
1,0.0017618339999998511,1218.7753061185454,606.0,50,10,45,2,7,10,10,1000,50
2,0.0017990839999999508,1193.9092270715892,608.0,50,10,45,2,7,10,10,1000,50
3,0.0018319999999998338,1193.9092270715892,609.0,50,10,45,2,7,10,10,1000,50
4,0.0018638339999998976,1193.9092270715892,610.0,50,10,45,2,7,10,10,1000,50
5,0.0018845839999999114,978.2961158353158,612.0,50,10,45,2,7,10,10,1000,50
6,0.0019158339999996166,978.2961158353158,613.0,50,10,45,2,7,10,10,1000,50
7,0.0019465839999996959,978.2961158353158,614.0,50,10,45,2,7,10,10,1000,50
8,0.001966999999999608,978.2961158353158,615.0,50,10,45,2,7,10,10,1000,50
9,0.001987708999999782,978.2961158353158,616.0,50,10,45,2,7,10,10,1000,50
10,0.002008124999999694,978.2961158353158,617.0,50,10,45,2,7,10,10,1000,50
1,0.0017618339999998511,1045.7172008295909,618.0,50,10,46,2,7,10,10,1000,50
2,0.0017990839999999508,1045.7172008295909,619.0,50,10,46,2,7,10,10,1000,50
3,0.0018319999999998338,1045.7172008295909,620.0,50,10,46,2,7,10,10,1000,50
4,0.0018638339999998976,1024.238338615,622.0,50,10,46,2,7,10,10,1000,50
5,0.0018845839999999114,1023.9324937228624,624.0,50,10,46,2,7,10,10,1000,50
6,0.0019158339999996166,1023.9324937228624,625.0,50,10,46,2,7,10,10,1000,50
7,0.0019465839999996959,1023.9324937228624,626.0,50,10,46,2,7,10,10,1000,50
8,0.001966999999999608,1023.9324937228624,627.0,50,10,46,2,7,10,10,1000,50
9,0.001987708999999782,1023.9324937228624,628.0,50,10,46,2,7,10,10,1000,50
10,0.002008124999999694,1023.9324937228624,629.0,50,10,46,2,7,10,10,1000,50
1,0.0017618339999998511,1091.4547034381358,631.0,50,10,47,2,7,10,10,1000,50
2,0.0017990839999999508,1091.4547034381358,632.0,50,10,47,2,7,10,10,1000,50
3,0.0018319999999998338,1091.4547034381358,633.0,50,10,47,2,7,10,10,1000,50
4,0.0018638339999998976,1086.1554454201219,635.0,50,10,47,2,7,10,10,1000,50
5,0.0018845839999999114,1086.1554454201219,636.0,50,10,47,2,7,10,10,1000,50
6,0.0019158339999996166,1086.1554454201219,637.0,50,10,47,2,7,10,10,1000,50
7,0.0019465839999996959,1086.1554454201219,638.0,50,10,47,2,7,10,10,1000,50
8,0.001966999999999608,1086.1554454201219,639.0,50,10,47,2,7,10,10,1000,50
9,0.001987708999999782,1052.0721029891529,641.0,50,10,47,2,7,10,10,1000,50
10,0.002008124999999694,1052.0721029891529,642.0,50,10,47,2,7,10,10,1000,50
1,0.0017618339999998511,1155.4835330644157,644.0,50,10,48,2,7,10,10,1000,50
2,0.0017990839999999508,1155.4835330644157,645.0,50,10,48,2,7,10,10,1000,50
3,0.0018319999999998338,1155.4835330644157,646.0,50,10,48,2,7,10,10,1000,50
4,0.0018638339999998976,1155.4835330644157,647.0,50,10,48,2,7,10,10,1000,50
5,0.0018845839999999114,1063.7273330876114,649.0,50,10,48,2,7,10,10,1000,50
6,0.0019158339999996166,1015.6916746256169,651.0,50,10,48,2,7,10,10,1000,50
7,0.0019465839999996959,1015.6916746256169,652.0,50,10,48,2,7,10,10,1000,50
8,0.001966999999999608,1013.5252223353453,654.0,50,10,48,2,7,10,10,1000,50
9,0.001987708999999782,1013.5252223353453,655.0,50,10,48,2,7,10,10,1000,50
10,0.002008124999999694,1013.5252223353453,656.0,50,10,48,2,7,10,10,1000,50
1,0.0017618339999998511,1284.1331987738665,657.0,50,10,49,2,7,10,10,1000,50
2,0.0017990839999999508,1172.7830650183766,659.0,50,10,49,2,7,10,10,1000,50
3,0.0018319999999998338,1172.7830650183766,660.0,50,10,49,2,7,10,10,1000,50
4,0.0018638339999998976,1086.4912448356763,662.0,50,10,49,2,7,10,10,1000,50
5,0.0018845839999999114,1086.4912448356763,663.0,50,10,49,2,7,10,10,1000,50
6,0.0019158339999996166,1086.4912448356763,664.0,50,10,49,2,7,10,10,1000,50
7,0.0019465839999996959,1086.4912448356763,665.0,50,10,49,2,7,10,10,1000,50
8,0.001966999999999608,1051.6898984465881,667.0,50,10,49,2,7,10,10,1000,50
9,0.001987708999999782,1016.57351900159,669.0,50,10,49,2,7,10,10,1000,50
10,0.002008124999999694,969.0835331822537,671.0,50,10,49,2,7,10,10,1000,50
1,0.0017618339999998511,1343.0608256769028,672.0,50,10,50,2,7,10,10,1000,50
2,0.0017990839999999508,1343.0608256769028,673.0,50,10,50,2,7,10,10,1000,50
3,0.0018319999999998338,1324.500101280737,675.0,50,10,50,2,7,10,10,1000,50
4,0.0018638339999998976,1324.500101280737,676.0,50,10,50,2,7,10,10,1000,50
5,0.0018845839999999114,1324.500101280737,677.0,50,10,50,2,7,10,10,1000,50
6,0.0019158339999996166,1324.500101280737,678.0,50,10,50,2,7,10,10,1000,50
7,0.0019465839999996959,1324.500101280737,679.0,50,10,50,2,7,10,10,1000,50
8,0.001966999999999608,1255.389227408596,681.0,50,10,50,2,7,10,10,1000,50
9,0.001987708999999782,1217.3197967729213,683.0,50,10,50,2,7,10,10,1000,50
10,0.002008124999999694,1217.3197967729213,684.0,50,10,50,2,7,10,10,1000,50
0,5.962500000000759e-05,1433.26174126467,0.0,50,10,0,2,8,10,10,1000,50
1,0.0016837920000001283,1294.1861604404885,2.0,50,10,0,2,8,10,10,1000,50
2,0.001710083999999945,1294.1861604404885,3.0,50,10,0,2,8,10,10,1000,50
3,0.0017434590000000583,1264.7633800454687,5.0,50,10,0,2,8,10,10,1000,50
4,0.001764209000000072,1264.7633800454687,6.0,50,10,0,2,8,10,10,1000,50
5,0.001784459000000016,1264.7633800454687,7.0,50,10,0,2,8,10,10,1000,50
6,0.0018145419999999746,1246.3172694172977,9.0,50,10,0,2,8,10,10,1000,50
7,0.0018338749999999848,1246.3172694172977,10.0,50,10,0,2,8,10,10,1000,50
8,0.001863249999999983,1196.137932451305,12.0,50,10,0,2,8,10,10,1000,50
9,0.0018832920000000364,1196.137932451305,13.0,50,10,0,2,8,10,10,1000,50
10,0.001902917000000226,1196.137932451305,14.0,50,10,0,2,8,10,10,1000,50
1,0.0016837920000001283,1451.5969319606065,15.0,50,10,1,2,8,10,10,1000,50
2,0.001710083999999945,1451.5969319606065,16.0,50,10,1,2,8,10,10,1000,50
3,0.0017434590000000583,1288.1352581628041,18.0,50,10,1,2,8,10,10,1000,50
4,0.001764209000000072,1047.2402593559432,20.0,50,10,1,2,8,10,10,1000,50
5,0.001784459000000016,1047.2402593559432,21.0,50,10,1,2,8,10,10,1000,50
6,0.0018145419999999746,1047.2402593559432,22.0,50,10,1,2,8,10,10,1000,50
7,0.0018338749999999848,1047.2402593559432,23.0,50,10,1,2,8,10,10,1000,50
8,0.001863249999999983,1047.2402593559432,24.0,50,10,1,2,8,10,10,1000,50
9,0.0018832920000000364,1047.2402593559432,25.0,50,10,1,2,8,10,10,1000,50
10,0.001902917000000226,1047.2402593559432,26.0,50,10,1,2,8,10,10,1000,50
1,0.0016837920000001283,1203.2464099384342,27.0,50,10,2,2,8,10,10,1000,50
2,0.001710083999999945,1187.0646912033405,29.0,50,10,2,2,8,10,10,1000,50
3,0.0017434590000000583,1187.0646912033405,30.0,50,10,2,2,8,10,10,1000,50
4,0.001764209000000072,1064.5427251303847,32.0,50,10,2,2,8,10,10,1000,50
5,0.001784459000000016,1064.5427251303847,33.0,50,10,2,2,8,10,10,1000,50
6,0.0018145419999999746,1064.5427251303847,34.0,50,10,2,2,8,10,10,1000,50
7,0.0018338749999999848,1064.5427251303847,35.0,50,10,2,2,8,10,10,1000,50
8,0.001863249999999983,1064.5427251303847,36.0,50,10,2,2,8,10,10,1000,50
9,0.0018832920000000364,1064.5427251303847,37.0,50,10,2,2,8,10,10,1000,50
10,0.001902917000000226,1064.5427251303847,38.0,50,10,2,2,8,10,10,1000,50
1,0.0016837920000001283,1199.591375286231,40.0,50,10,3,2,8,10,10,1000,50
2,0.001710083999999945,1126.3124275075286,42.0,50,10,3,2,8,10,10,1000,50
3,0.0017434590000000583,1126.3124275075286,43.0,50,10,3,2,8,10,10,1000,50
4,0.001764209000000072,1126.3124275075286,44.0,50,10,3,2,8,10,10,1000,50
5,0.001784459000000016,1093.918494238278,46.0,50,10,3,2,8,10,10,1000,50
6,0.0018145419999999746,1093.918494238278,47.0,50,10,3,2,8,10,10,1000,50
7,0.0018338749999999848,1023.4241570770754,49.0,50,10,3,2,8,10,10,1000,50
8,0.001863249999999983,1023.4241570770754,50.0,50,10,3,2,8,10,10,1000,50
9,0.0018832920000000364,1023.4241570770754,51.0,50,10,3,2,8,10,10,1000,50
10,0.001902917000000226,1023.4241570770754,52.0,50,10,3,2,8,10,10,1000,50
1,0.0016837920000001283,1424.7649843139195,54.0,50,10,4,2,8,10,10,1000,50
2,0.001710083999999945,1424.7649843139195,55.0,50,10,4,2,8,10,10,1000,50
3,0.0017434590000000583,1271.4400078709252,57.0,50,10,4,2,8,10,10,1000,50
4,0.001764209000000072,1208.259077043027,59.0,50,10,4,2,8,10,10,1000,50
5,0.001784459000000016,943.956480360483,61.0,50,10,4,2,8,10,10,1000,50
6,0.0018145419999999746,943.956480360483,62.0,50,10,4,2,8,10,10,1000,50
7,0.0018338749999999848,943.956480360483,63.0,50,10,4,2,8,10,10,1000,50
8,0.001863249999999983,943.956480360483,64.0,50,10,4,2,8,10,10,1000,50
9,0.0018832920000000364,943.956480360483,65.0,50,10,4,2,8,10,10,1000,50
10,0.001902917000000226,943.956480360483,66.0,50,10,4,2,8,10,10,1000,50
1,0.0016837920000001283,1601.1165135943693,67.0,50,10,5,2,8,10,10,1000,50
2,0.001710083999999945,1338.8112283490416,69.0,50,10,5,2,8,10,10,1000,50
3,0.0017434590000000583,1338.8112283490416,70.0,50,10,5,2,8,10,10,1000,50
4,0.001764209000000072,1338.8112283490416,71.0,50,10,5,2,8,10,10,1000,50
5,0.001784459000000016,1338.8112283490416,72.0,50,10,5,2,8,10,10,1000,50
6,0.0018145419999999746,1338.8112283490416,73.0,50,10,5,2,8,10,10,1000,50
7,0.0018338749999999848,1338.8112283490416,74.0,50,10,5,2,8,10,10,1000,50
8,0.001863249999999983,1314.100907788151,76.0,50,10,5,2,8,10,10,1000,50
9,0.0018832920000000364,1314.100907788151,77.0,50,10,5,2,8,10,10,1000,50
10,0.001902917000000226,1314.100907788151,78.0,50,10,5,2,8,10,10,1000,50
1,0.0016837920000001283,1611.4273866158849,80.0,50,10,6,2,8,10,10,1000,50
2,0.001710083999999945,1358.7267341795566,82.0,50,10,6,2,8,10,10,1000,50
3,0.0017434590000000583,1358.7267341795566,83.0,50,10,6,2,8,10,10,1000,50
4,0.001764209000000072,1358.7267341795566,84.0,50,10,6,2,8,10,10,1000,50
5,0.001784459000000016,1358.7267341795566,85.0,50,10,6,2,8,10,10,1000,50
6,0.0018145419999999746,1283.2474569906346,87.0,50,10,6,2,8,10,10,1000,50
7,0.0018338749999999848,1200.6601346507323,89.0,50,10,6,2,8,10,10,1000,50
8,0.001863249999999983,1175.535024892719,91.0,50,10,6,2,8,10,10,1000,50
9,0.0018832920000000364,1155.783380465073,93.0,50,10,6,2,8,10,10,1000,50
10,0.001902917000000226,1155.783380465073,94.0,50,10,6,2,8,10,10,1000,50
1,0.0016837920000001283,1634.3931512128486,96.0,50,10,7,2,8,10,10,1000,50
2,0.001710083999999945,1565.0251574502122,98.0,50,10,7,2,8,10,10,1000,50
3,0.0017434590000000583,1549.721975282307,100.0,50,10,7,2,8,10,10,1000,50
4,0.001764209000000072,1453.8255714022785,102.0,50,10,7,2,8,10,10,1000,50
5,0.001784459000000016,1246.6420083685339,104.0,50,10,7,2,8,10,10,1000,50
6,0.0018145419999999746,1246.6420083685339,105.0,50,10,7,2,8,10,10,1000,50
7,0.0018338749999999848,1144.403373166113,107.0,50,10,7,2,8,10,10,1000,50
8,0.001863249999999983,1144.403373166113,108.0,50,10,7,2,8,10,10,1000,50
9,0.0018832920000000364,1144.403373166113,109.0,50,10,7,2,8,10,10,1000,50
10,0.001902917000000226,1075.0353794034766,111.0,50,10,7,2,8,10,10,1000,50
1,0.0016837920000001283,1506.456690141126,113.0,50,10,8,2,8,10,10,1000,50
2,0.001710083999999945,1506.456690141126,114.0,50,10,8,2,8,10,10,1000,50
3,0.0017434590000000583,1500.942176681835,116.0,50,10,8,2,8,10,10,1000,50
4,0.001764209000000072,1430.374466162003,118.0,50,10,8,2,8,10,10,1000,50
5,0.001784459000000016,1430.374466162003,119.0,50,10,8,2,8,10,10,1000,50
6,0.0018145419999999746,1194.3690081921418,121.0,50,10,8,2,8,10,10,1000,50
7,0.0018338749999999848,1194.3690081921418,122.0,50,10,8,2,8,10,10,1000,50
8,0.001863249999999983,1191.461944533853,124.0,50,10,8,2,8,10,10,1000,50
9,0.0018832920000000364,1191.461944533853,125.0,50,10,8,2,8,10,10,1000,50
10,0.001902917000000226,1153.2674789415614,127.0,50,10,8,2,8,10,10,1000,50
1,0.0016837920000001283,1319.1799687206756,129.0,50,10,9,2,8,10,10,1000,50
2,0.001710083999999945,1199.3303615046088,131.0,50,10,9,2,8,10,10,1000,50
3,0.0017434590000000583,1199.3303615046088,132.0,50,10,9,2,8,10,10,1000,50
4,0.001764209000000072,1155.8434344558982,134.0,50,10,9,2,8,10,10,1000,50
5,0.001784459000000016,1155.8434344558982,135.0,50,10,9,2,8,10,10,1000,50
6,0.0018145419999999746,1155.8434344558982,136.0,50,10,9,2,8,10,10,1000,50
7,0.0018338749999999848,1155.8434344558982,137.0,50,10,9,2,8,10,10,1000,50
8,0.001863249999999983,1155.8434344558982,138.0,50,10,9,2,8,10,10,1000,50
9,0.0018832920000000364,1155.8434344558982,139.0,50,10,9,2,8,10,10,1000,50
10,0.001902917000000226,1051.7179464540363,141.0,50,10,9,2,8,10,10,1000,50
1,0.0016837920000001283,1532.930359477793,143.0,50,10,10,2,8,10,10,1000,50
2,0.001710083999999945,1532.930359477793,144.0,50,10,10,2,8,10,10,1000,50
3,0.0017434590000000583,1532.930359477793,145.0,50,10,10,2,8,10,10,1000,50
4,0.001764209000000072,1391.8683117967585,147.0,50,10,10,2,8,10,10,1000,50
5,0.001784459000000016,1199.4884759222623,149.0,50,10,10,2,8,10,10,1000,50
6,0.0018145419999999746,1199.4884759222623,150.0,50,10,10,2,8,10,10,1000,50
7,0.0018338749999999848,1199.4884759222623,151.0,50,10,10,2,8,10,10,1000,50
8,0.001863249999999983,1199.4884759222623,152.0,50,10,10,2,8,10,10,1000,50
9,0.0018832920000000364,1085.7761815420333,154.0,50,10,10,2,8,10,10,1000,50
10,0.001902917000000226,1085.7761815420333,155.0,50,10,10,2,8,10,10,1000,50
1,0.0016837920000001283,1225.9068554342973,156.0,50,10,11,2,8,10,10,1000,50
2,0.001710083999999945,992.5357636351973,158.0,50,10,11,2,8,10,10,1000,50
3,0.0017434590000000583,992.5357636351973,159.0,50,10,11,2,8,10,10,1000,50
4,0.001764209000000072,992.5357636351973,160.0,50,10,11,2,8,10,10,1000,50
5,0.001784459000000016,992.5357636351973,161.0,50,10,11,2,8,10,10,1000,50
6,0.0018145419999999746,992.5357636351973,162.0,50,10,11,2,8,10,10,1000,50
7,0.0018338749999999848,992.5357636351973,163.0,50,10,11,2,8,10,10,1000,50
8,0.001863249999999983,992.5357636351973,164.0,50,10,11,2,8,10,10,1000,50
9,0.0018832920000000364,992.5357636351973,165.0,50,10,11,2,8,10,10,1000,50
10,0.001902917000000226,992.5357636351973,166.0,50,10,11,2,8,10,10,1000,50
1,0.0016837920000001283,1152.539331206116,167.0,50,10,12,2,8,10,10,1000,50
2,0.001710083999999945,1146.0058250017148,169.0,50,10,12,2,8,10,10,1000,50
3,0.0017434590000000583,1143.3759745308225,171.0,50,10,12,2,8,10,10,1000,50
4,0.001764209000000072,1143.3759745308225,172.0,50,10,12,2,8,10,10,1000,50
5,0.001784459000000016,1143.3759745308225,173.0,50,10,12,2,8,10,10,1000,50
6,0.0018145419999999746,1143.3759745308225,174.0,50,10,12,2,8,10,10,1000,50
7,0.0018338749999999848,1143.3759745308225,175.0,50,10,12,2,8,10,10,1000,50
8,0.001863249999999983,1143.3759745308225,176.0,50,10,12,2,8,10,10,1000,50
9,0.0018832920000000364,1016.408187779397,178.0,50,10,12,2,8,10,10,1000,50
10,0.001902917000000226,1016.408187779397,179.0,50,10,12,2,8,10,10,1000,50
1,0.0016837920000001283,1507.3556772646782,180.0,50,10,13,2,8,10,10,1000,50
2,0.001710083999999945,1507.3556772646782,181.0,50,10,13,2,8,10,10,1000,50
3,0.0017434590000000583,1490.6342091702006,183.0,50,10,13,2,8,10,10,1000,50
4,0.001764209000000072,1486.6324366966355,185.0,50,10,13,2,8,10,10,1000,50
5,0.001784459000000016,1486.6324366966355,186.0,50,10,13,2,8,10,10,1000,50
6,0.0018145419999999746,1400.7137055964133,188.0,50,10,13,2,8,10,10,1000,50
7,0.0018338749999999848,1332.9239130960843,190.0,50,10,13,2,8,10,10,1000,50
8,0.001863249999999983,1332.9239130960843,191.0,50,10,13,2,8,10,10,1000,50
9,0.0018832920000000364,1332.9239130960843,192.0,50,10,13,2,8,10,10,1000,50
10,0.001902917000000226,1332.9239130960843,193.0,50,10,13,2,8,10,10,1000,50
1,0.0016837920000001283,1158.9781607026698,194.0,50,10,14,2,8,10,10,1000,50
2,0.001710083999999945,1134.2678401417793,196.0,50,10,14,2,8,10,10,1000,50
3,0.0017434590000000583,1134.2678401417793,197.0,50,10,14,2,8,10,10,1000,50
4,0.001764209000000072,1134.2678401417793,198.0,50,10,14,2,8,10,10,1000,50
5,0.001784459000000016,1134.2678401417793,199.0,50,10,14,2,8,10,10,1000,50
6,0.0018145419999999746,1134.2678401417793,200.0,50,10,14,2,8,10,10,1000,50
7,0.0018338749999999848,1134.2678401417793,201.0,50,10,14,2,8,10,10,1000,50
8,0.001863249999999983,1102.6034145929202,203.0,50,10,14,2,8,10,10,1000,50
9,0.0018832920000000364,1102.6034145929202,204.0,50,10,14,2,8,10,10,1000,50
10,0.001902917000000226,1087.300232425015,206.0,50,10,14,2,8,10,10,1000,50
1,0.0016837920000001283,1440.9892028832821,208.0,50,10,15,2,8,10,10,1000,50
2,0.001710083999999945,1440.9892028832821,209.0,50,10,15,2,8,10,10,1000,50
3,0.0017434590000000583,1440.9892028832821,210.0,50,10,15,2,8,10,10,1000,50
4,0.001764209000000072,1373.4856305360931,212.0,50,10,15,2,8,10,10,1000,50
5,0.001784459000000016,1373.4856305360931,213.0,50,10,15,2,8,10,10,1000,50
6,0.0018145419999999746,1314.3128632800024,215.0,50,10,15,2,8,10,10,1000,50
7,0.0018338749999999848,1314.3128632800024,216.0,50,10,15,2,8,10,10,1000,50
8,0.001863249999999983,1314.3128632800024,217.0,50,10,15,2,8,10,10,1000,50
9,0.0018832920000000364,1314.3128632800024,218.0,50,10,15,2,8,10,10,1000,50
10,0.001902917000000226,1308.2761898175654,220.0,50,10,15,2,8,10,10,1000,50
1,0.0016837920000001283,1635.1887376102138,221.0,50,10,16,2,8,10,10,1000,50
2,0.001710083999999945,1635.1887376102138,222.0,50,10,16,2,8,10,10,1000,50
3,0.0017434590000000583,1472.7247539051004,224.0,50,10,16,2,8,10,10,1000,50
4,0.001764209000000072,1469.6296119753904,226.0,50,10,16,2,8,10,10,1000,50
5,0.001784459000000016,1469.6296119753904,227.0,50,10,16,2,8,10,10,1000,50
6,0.0018145419999999746,1246.1174210566344,229.0,50,10,16,2,8,10,10,1000,50
7,0.0018338749999999848,1246.1174210566344,230.0,50,10,16,2,8,10,10,1000,50
8,0.001863249999999983,1246.1174210566344,231.0,50,10,16,2,8,10,10,1000,50
9,0.0018832920000000364,1246.1174210566344,232.0,50,10,16,2,8,10,10,1000,50
10,0.001902917000000226,1246.1174210566344,233.0,50,10,16,2,8,10,10,1000,50
1,0.0016837920000001283,1371.7785046310237,235.0,50,10,17,2,8,10,10,1000,50
2,0.001710083999999945,1371.7785046310237,236.0,50,10,17,2,8,10,10,1000,50
3,0.0017434590000000583,1371.7785046310237,237.0,50,10,17,2,8,10,10,1000,50
