Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters,group_number,run_number,problem_size,max_iterations,max_attempts,population_size,keep_percent
20,0.5529966710000735,134.0,2126.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
21,0.5846780199999557,134.0,2227.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
22,0.6173166100006711,134.0,2328.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
23,0.649078281000584,134.0,2429.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
24,0.6807194740003979,134.0,2530.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
25,0.7145149810003204,134.0,2631.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
26,0.7502487130004738,134.0,2732.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
27,0.7821686340002998,134.0,2833.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
28,0.8142541870001878,134.0,2934.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
29,0.8462215970002944,134.0,3035.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
30,0.8779044790007902,134.0,3136.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
31,0.9097453600006702,134.0,3237.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
32,0.9415035640004135,134.0,3338.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
33,0.9732922660004988,134.0,3439.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
34,1.0052425640005822,134.0,3540.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
35,1.0369155770004,134.0,3641.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
36,1.0684138209999219,134.0,3742.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
37,1.1001012610004182,134.0,3843.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
38,1.1316410420004104,134.0,3944.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
39,1.1632144370005335,134.0,4045.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
40,1.1948319260000062,134.0,4146.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
41,1.2265380819999336,134.0,4247.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
42,1.2582146320000902,134.0,4348.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
43,1.2898155790007877,134.0,4449.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
44,1.3213739460006764,134.0,4550.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
45,1.3528926770004546,134.0,4651.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
46,1.3845897960000002,134.0,4752.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
47,1.4163515170002938,134.0,4853.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
48,1.4481161730000167,134.0,4954.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
49,1.4799703000007867,134.0,5055.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
50,1.5115781100003005,134.0,5156.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
51,1.5430974720002268,134.0,5257.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
52,1.5748522900003081,134.0,5358.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
53,1.6064257160005582,134.0,5459.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
54,1.637847764000071,134.0,5560.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
55,1.6694393640000271,134.0,5661.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
