Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters,group_number,run_number,problem_size,max_iterations,max_attempts,population_size,mutation_rate
68,0.6509103849984967,797.2540599583265,6980.0,100,0.75,1000,2,6,10,1000,100,100,0.75
69,0.6609038199985662,797.2540599583265,7081.0,100,0.75,1000,2,6,10,1000,100,100,0.75
70,0.6701939809991018,797.2540599583265,7182.0,100,0.75,1000,2,6,10,1000,100,100,0.75
71,0.6793693589988834,797.2540599583265,7283.0,100,0.75,1000,2,6,10,1000,100,100,0.75
72,0.6888516729995899,797.2540599583265,7384.0,100,0.75,1000,2,6,10,1000,100,100,0.75
73,0.6981931239988626,797.2540599583265,7485.0,100,0.75,1000,2,6,10,1000,100,100,0.75
74,0.7073988699994516,797.2540599583265,7586.0,100,0.75,1000,2,6,10,1000,100,100,0.75
75,0.7166934709985071,797.2540599583265,7687.0,100,0.75,1000,2,6,10,1000,100,100,0.75
76,0.7258413749987085,797.2540599583265,7788.0,100,0.75,1000,2,6,10,1000,100,100,0.75
77,0.7350226749986177,797.2540599583265,7889.0,100,0.75,1000,2,6,10,1000,100,100,0.75
78,0.7442207980002422,797.2540599583265,7990.0,100,0.75,1000,2,6,10,1000,100,100,0.75
79,0.7534070469992002,797.2540599583265,8091.0,100,0.75,1000,2,6,10,1000,100,100,0.75
80,0.7625622359992121,797.2540599583265,8192.0,100,0.75,1000,2,6,10,1000,100,100,0.75
81,0.77187528200011,797.2540599583265,8293.0,100,0.75,1000,2,6,10,1000,100,100,0.75
82,0.7810538060002727,797.2540599583265,8394.0,100,0.75,1000,2,6,10,1000,100,100,0.75
83,0.7905854860000545,797.2540599583265,8495.0,100,0.75,1000,2,6,10,1000,100,100,0.75
84,0.799826630998723,797.2540599583265,8596.0,100,0.75,1000,2,6,10,1000,100,100,0.75
85,0.8090542909994838,797.2540599583265,8697.0,100,0.75,1000,2,6,10,1000,100,100,0.75
86,0.8182104219995381,797.2540599583265,8798.0,100,0.75,1000,2,6,10,1000,100,100,0.75
87,0.8274303569996846,797.2540599583265,8899.0,100,0.75,1000,2,6,10,1000,100,100,0.75
88,0.8368687549991591,797.2540599583265,9000.0,100,0.75,1000,2,6,10,1000,100,100,0.75
89,0.8461990739997418,797.2540599583265,9101.0,100,0.75,1000,2,6,10,1000,100,100,0.75
90,0.8554707089988369,797.2540599583265,9202.0,100,0.75,1000,2,6,10,1000,100,100,0.75
91,0.8647449189993495,797.2540599583265,9303.0,100,0.75,1000,2,6,10,1000,100,100,0.75
92,0.874014150000221,797.2540599583265,9404.0,100,0.75,1000,2,6,10,1000,100,100,0.75
93,0.8836168159996305,797.2540599583265,9505.0,100,0.75,1000,2,6,10,1000,100,100,0.75
94,0.8931352899999183,797.2540599583265,9606.0,100,0.75,1000,2,6,10,1000,100,100,0.75
95,0.902377558999433,797.2540599583265,9707.0,100,0.75,1000,2,6,10,1000,100,100,0.75
96,0.9115678959988145,797.2540599583265,9808.0,100,0.75,1000,2,6,10,1000,100,100,0.75
97,0.9208346209998126,797.2540599583265,9909.0,100,0.75,1000,2,6,10,1000,100,100,0.75
98,0.9301041919989075,797.2540599583265,10010.0,100,0.75,1000,2,6,10,1000,100,100,0.75
99,0.9393536339994171,797.2540599583265,10111.0,100,0.75,1000,2,6,10,1000,100,100,0.75
100,0.9484919400001672,797.2540599583265,10212.0,100,0.75,1000,2,6,10,1000,100,100,0.75
101,0.9577520129987533,797.2540599583265,10313.0,100,0.75,1000,2,6,10,1000,100,100,0.75
102,0.9674796429990238,797.2540599583265,10414.0,100,0.75,1000,2,6,10,1000,100,100,0.75
103,0.9773762099994201,797.2540599583265,10515.0,100,0.75,1000,2,6,10,1000,100,100,0.75
104,0.987906866999765,797.2540599583265,10616.0,100,0.75,1000,2,6,10,1000,100,100,0.75
105,0.9975112379997881,797.2540599583265,10717.0,100,0.75,1000,2,6,10,1000,100,100,0.75
106,1.0077948660000402,797.2540599583265,10818.0,100,0.75,1000,2,6,10,1000,100,100,0.75
107,1.0171889180001017,797.2540599583265,10919.0,100,0.75,1000,2,6,10,1000,100,100,0.75
108,1.0271604809986457,797.2540599583265,11020.0,100,0.75,1000,2,6,10,1000,100,100,0.75
109,1.0365223909993801,797.2540599583265,11121.0,100,0.75,1000,2,6,10,1000,100,100,0.75
110,1.0457868819994474,797.2540599583265,11222.0,100,0.75,1000,2,6,10,1000,100,100,0.75
111,1.0550460729991755,797.2540599583265,11323.0,100,0.75,1000,2,6,10,1000,100,100,0.75
112,1.0641665949988237,797.2540599583265,11424.0,100,0.75,1000,2,6,10,1000,100,100,0.75
113,1.07330871799968,797.2540599583265,11525.0,100,0.75,1000,2,6,10,1000,100,100,0.75
114,1.0828797239992127,797.2540599583265,11626.0,100,0.75,1000,2,6,10,1000,100,100,0.75
115,1.0924680839998473,797.2540599583265,11727.0,100,0.75,1000,2,6,10,1000,100,100,0.75
116,1.1017526029991132,797.2540599583265,11828.0,100,0.75,1000,2,6,10,1000,100,100,0.75
117,1.1108922329985944,797.2540599583265,11929.0,100,0.75,1000,2,6,10,1000,100,100,0.75
118,1.1199510449987429,797.2540599583265,12030.0,100,0.75,1000,2,6,10,1000,100,100,0.75
119,1.1290699029996176,797.2540599583265,12131.0,100,0.75,1000,2,6,10,1000,100,100,0.75
120,1.1382259639995027,797.2540599583265,12232.0,100,0.75,1000,2,6,10,1000,100,100,0.75
121,1.1474048889995174,797.2540599583265,12333.0,100,0.75,1000,2,6,10,1000,100,100,0.75
122,1.1567812169996614,797.2540599583265,12434.0,100,0.75,1000,2,6,10,1000,100,100,0.75
123,1.1660530329991161,797.2540599583265,12535.0,100,0.75,1000,2,6,10,1000,100,100,0.75
124,1.1753993029997218,797.2540599583264,12637.0,100,0.75,1000,2,6,10,1000,100,100,0.75
125,1.184783285998492,797.2540599583264,12738.0,100,0.75,1000,2,6,10,1000,100,100,0.75
126,1.194417042999703,797.2540599583264,12839.0,100,0.75,1000,2,6,10,1000,100,100,0.75
127,1.2036044050000783,797.2540599583264,12940.0,100,0.75,1000,2,6,10,1000,100,100,0.75
128,1.212758440999096,797.2540599583264,13041.0,100,0.75,1000,2,6,10,1000,100,100,0.75
129,1.2219685769996431,797.2540599583264,13142.0,100,0.75,1000,2,6,10,1000,100,100,0.75
130,1.2312211749995186,797.2540599583264,13243.0,100,0.75,1000,2,6,10,1000,100,100,0.75
131,1.2404052599995339,797.2540599583264,13344.0,100,0.75,1000,2,6,10,1000,100,100,0.75
132,1.2496313269984967,797.2540599583264,13445.0,100,0.75,1000,2,6,10,1000,100,100,0.75
133,1.2588538269992569,797.2540599583264,13546.0,100,0.75,1000,2,6,10,1000,100,100,0.75
134,1.2680153579985927,797.2540599583264,13647.0,100,0.75,1000,2,6,10,1000,100,100,0.75
135,1.2772254639985476,797.2540599583264,13748.0,100,0.75,1000,2,6,10,1000,100,100,0.75
136,1.2866656559999683,797.2540599583264,13849.0,100,0.75,1000,2,6,10,1000,100,100,0.75
137,1.2961955619994114,797.2540599583264,13950.0,100,0.75,1000,2,6,10,1000,100,100,0.75
138,1.3054441120002593,797.2540599583264,14051.0,100,0.75,1000,2,6,10,1000,100,100,0.75
139,1.3146622929998557,797.2540599583264,14152.0,100,0.75,1000,2,6,10,1000,100,100,0.75
140,1.323866007000106,797.2540599583264,14253.0,100,0.75,1000,2,6,10,1000,100,100,0.75
141,1.3330835369997658,797.2540599583264,14354.0,100,0.75,1000,2,6,10,1000,100,100,0.75
142,1.342263312999421,797.2540599583264,14455.0,100,0.75,1000,2,6,10,1000,100,100,0.75
143,1.3516665239985741,797.2540599583264,14556.0,100,0.75,1000,2,6,10,1000,100,100,0.75
144,1.361451083999782,797.2540599583264,14657.0,100,0.75,1000,2,6,10,1000,100,100,0.75
145,1.3717144029997144,797.2540599583264,14758.0,100,0.75,1000,2,6,10,1000,100,100,0.75
146,1.381436642999688,797.2540599583264,14859.0,100,0.75,1000,2,6,10,1000,100,100,0.75
147,1.3915878150000935,797.2540599583264,14960.0,100,0.75,1000,2,6,10,1000,100,100,0.75
148,1.4010306419986591,797.2540599583264,15061.0,100,0.75,1000,2,6,10,1000,100,100,0.75
149,1.4106156050002028,797.2540599583264,15162.0,100,0.75,1000,2,6,10,1000,100,100,0.75
150,1.4199731569988217,797.2540599583264,15263.0,100,0.75,1000,2,6,10,1000,100,100,0.75
151,1.4292429790002643,797.2540599583264,15364.0,100,0.75,1000,2,6,10,1000,100,100,0.75
152,1.4385711639988585,797.2540599583264,15465.0,100,0.75,1000,2,6,10,1000,100,100,0.75
153,1.4478695010002411,797.2540599583264,15566.0,100,0.75,1000,2,6,10,1000,100,100,0.75
154,1.457253294000111,797.2540599583264,15667.0,100,0.75,1000,2,6,10,1000,100,100,0.75
155,1.4665535249987443,797.2540599583264,15768.0,100,0.75,1000,2,6,10,1000,100,100,0.75
156,1.4757873769995058,797.2540599583264,15869.0,100,0.75,1000,2,6,10,1000,100,100,0.75
157,1.4851713499992911,797.2540599583264,15970.0,100,0.75,1000,2,6,10,1000,100,100,0.75
158,1.4949089389992878,797.2540599583264,16071.0,100,0.75,1000,2,6,10,1000,100,100,0.75
159,1.5041273819988419,797.2540599583264,16172.0,100,0.75,1000,2,6,10,1000,100,100,0.75
160,1.5136819959989225,797.2540599583264,16273.0,100,0.75,1000,2,6,10,1000,100,100,0.75
161,1.5234566969993466,797.2540599583263,16375.0,100,0.75,1000,2,6,10,1000,100,100,0.75
162,1.5334190519988624,797.2540599583263,16476.0,100,0.75,1000,2,6,10,1000,100,100,0.75
163,1.543268960000205,797.2540599583263,16577.0,100,0.75,1000,2,6,10,1000,100,100,0.75
164,1.552856657999655,797.2540599583263,16678.0,100,0.75,1000,2,6,10,1000,100,100,0.75
165,1.5624221729995043,797.2540599583263,16779.0,100,0.75,1000,2,6,10,1000,100,100,0.75
166,1.5718998379998084,797.2540599583263,16880.0,100,0.75,1000,2,6,10,1000,100,100,0.75
167,1.5813337089984998,797.2540599583263,16981.0,100,0.75,1000,2,6,10,1000,100,100,0.75
168,1.5910973689988168,797.2540599583263,17082.0,100,0.75,1000,2,6,10,1000,100,100,0.75
169,1.6004309639993153,797.2540599583263,17183.0,100,0.75,1000,2,6,10,1000,100,100,0.75
170,1.6096245079988876,797.2540599583263,17284.0,100,0.75,1000,2,6,10,1000,100,100,0.75
171,1.6187882239992177,797.2540599583263,17385.0,100,0.75,1000,2,6,10,1000,100,100,0.75
172,1.6280540979987563,797.2540599583263,17486.0,100,0.75,1000,2,6,10,1000,100,100,0.75
173,1.6379350749994046,797.2540599583263,17587.0,100,0.75,1000,2,6,10,1000,100,100,0.75
174,1.6479798499985918,797.2540599583263,17688.0,100,0.75,1000,2,6,10,1000,100,100,0.75
175,1.6577636589991016,797.2540599583263,17789.0,100,0.75,1000,2,6,10,1000,100,100,0.75
176,1.6681852259989682,797.2540599583263,17890.0,100,0.75,1000,2,6,10,1000,100,100,0.75
177,1.6781618280001567,797.2540599583263,17991.0,100,0.75,1000,2,6,10,1000,100,100,0.75
178,1.689883736999036,797.2540599583263,18092.0,100,0.75,1000,2,6,10,1000,100,100,0.75
179,1.6997507870000845,797.2540599583263,18193.0,100,0.75,1000,2,6,10,1000,100,100,0.75
180,1.7099894089988084,797.2540599583263,18294.0,100,0.75,1000,2,6,10,1000,100,100,0.75
181,1.7195045159987785,797.2540599583263,18395.0,100,0.75,1000,2,6,10,1000,100,100,0.75
182,1.729015504999552,797.2540599583263,18496.0,100,0.75,1000,2,6,10,1000,100,100,0.75
183,1.738243796999086,797.2540599583263,18597.0,100,0.75,1000,2,6,10,1000,100,100,0.75
184,1.7474575599990203,797.2540599583263,18698.0,100,0.75,1000,2,6,10,1000,100,100,0.75
185,1.7565754569986893,797.2540599583263,18799.0,100,0.75,1000,2,6,10,1000,100,100,0.75
186,1.7659206349999295,797.2540599583263,18900.0,100,0.75,1000,2,6,10,1000,100,100,0.75
187,1.775328935998914,797.2540599583263,19001.0,100,0.75,1000,2,6,10,1000,100,100,0.75
188,1.7846544059993903,797.2540599583263,19102.0,100,0.75,1000,2,6,10,1000,100,100,0.75
189,1.79428211099912,797.2540599583263,19203.0,100,0.75,1000,2,6,10,1000,100,100,0.75
190,1.8033010159997502,797.2540599583263,19304.0,100,0.75,1000,2,6,10,1000,100,100,0.75
191,1.8122930499994254,797.2540599583263,19405.0,100,0.75,1000,2,6,10,1000,100,100,0.75
192,1.8213038590001815,797.2540599583263,19506.0,100,0.75,1000,2,6,10,1000,100,100,0.75
193,1.8303911359998892,797.2540599583263,19607.0,100,0.75,1000,2,6,10,1000,100,100,0.75
194,1.8399200509993534,797.2540599583263,19708.0,100,0.75,1000,2,6,10,1000,100,100,0.75
195,1.8491533919986978,797.2540599583263,19809.0,100,0.75,1000,2,6,10,1000,100,100,0.75
196,1.8583790989996487,797.2540599583263,19910.0,100,0.75,1000,2,6,10,1000,100,100,0.75
197,1.8676769749999949,797.2540599583263,20011.0,100,0.75,1000,2,6,10,1000,100,100,0.75
198,1.8768708589996095,797.2540599583263,20112.0,100,0.75,1000,2,6,10,1000,100,100,0.75
199,1.8864463840000099,797.2540599583263,20213.0,100,0.75,1000,2,6,10,1000,100,100,0.75
200,1.89591686499989,797.2540599583263,20314.0,100,0.75,1000,2,6,10,1000,100,100,0.75
201,1.9051503969985788,797.2540599583263,20415.0,100,0.75,1000,2,6,10,1000,100,100,0.75
202,1.914473430999351,797.2540599583263,20516.0,100,0.75,1000,2,6,10,1000,100,100,0.75
203,1.9236985070001538,797.2540599583263,20617.0,100,0.75,1000,2,6,10,1000,100,100,0.75
204,1.9328839049994713,797.2540599583263,20718.0,100,0.75,1000,2,6,10,1000,100,100,0.75
205,1.9421394889996009,797.2540599583263,20819.0,100,0.75,1000,2,6,10,1000,100,100,0.75
206,1.9512919829994644,797.2540599583263,20920.0,100,0.75,1000,2,6,10,1000,100,100,0.75
207,1.9605875050001487,797.2540599583263,21021.0,100,0.75,1000,2,6,10,1000,100,100,0.75
208,1.96997012599968,797.2540599583263,21122.0,100,0.75,1000,2,6,10,1000,100,100,0.75
209,1.979267931999857,797.2540599583263,21223.0,100,0.75,1000,2,6,10,1000,100,100,0.75
210,1.9887583509989781,797.2540599583263,21324.0,100,0.75,1000,2,6,10,1000,100,100,0.75
211,1.9982195550001052,797.2540599583263,21425.0,100,0.75,1000,2,6,10,1000,100,100,0.75
212,2.0079006439991645,797.2540599583263,21526.0,100,0.75,1000,2,6,10,1000,100,100,0.75
213,2.0195000549992983,797.2540599583263,21627.0,100,0.75,1000,2,6,10,1000,100,100,0.75
214,2.0302050009995583,797.2540599583263,21728.0,100,0.75,1000,2,6,10,1000,100,100,0.75
215,2.041547462999006,797.2540599583263,21829.0,100,0.75,1000,2,6,10,1000,100,100,0.75
216,2.051513485999749,797.2540599583263,21930.0,100,0.75,1000,2,6,10,1000,100,100,0.75
217,2.062128085999575,797.2540599583263,22031.0,100,0.75,1000,2,6,10,1000,100,100,0.75
218,2.071776692999265,797.2540599583263,22132.0,100,0.75,1000,2,6,10,1000,100,100,0.75
219,2.0811667580001085,797.2540599583263,22233.0,100,0.75,1000,2,6,10,1000,100,100,0.75
220,2.0916722469992237,797.2540599583263,22334.0,100,0.75,1000,2,6,10,1000,100,100,0.75
221,2.1010205109996605,797.2540599583263,22435.0,100,0.75,1000,2,6,10,1000,100,100,0.75
222,2.1102095159985765,797.2540599583263,22536.0,100,0.75,1000,2,6,10,1000,100,100,0.75
223,2.1193358589989657,797.2540599583263,22637.0,100,0.75,1000,2,6,10,1000,100,100,0.75
224,2.128419930999371,797.2540599583263,22738.0,100,0.75,1000,2,6,10,1000,100,100,0.75
225,2.1375478579993796,797.2540599583263,22839.0,100,0.75,1000,2,6,10,1000,100,100,0.75
226,2.1470361430001503,797.2540599583263,22940.0,100,0.75,1000,2,6,10,1000,100,100,0.75
227,2.1563562720002665,797.2540599583263,23041.0,100,0.75,1000,2,6,10,1000,100,100,0.75
228,2.165614621999339,797.2540599583263,23142.0,100,0.75,1000,2,6,10,1000,100,100,0.75
229,2.1749289099989255,797.2540599583263,23243.0,100,0.75,1000,2,6,10,1000,100,100,0.75
230,2.184134526998605,797.2540599583263,23344.0,100,0.75,1000,2,6,10,1000,100,100,0.75
231,2.1939651769989723,797.2540599583263,23445.0,100,0.75,1000,2,6,10,1000,100,100,0.75
232,2.203430928999296,797.2540599583263,23546.0,100,0.75,1000,2,6,10,1000,100,100,0.75
233,2.2128149029995257,797.2540599583263,23647.0,100,0.75,1000,2,6,10,1000,100,100,0.75
234,2.22214691499903,797.2540599583263,23748.0,100,0.75,1000,2,6,10,1000,100,100,0.75
235,2.2314809509989573,797.2540599583263,23849.0,100,0.75,1000,2,6,10,1000,100,100,0.75
236,2.2407518349991733,797.2540599583263,23950.0,100,0.75,1000,2,6,10,1000,100,100,0.75
237,2.249988712999766,797.2540599583263,24051.0,100,0.75,1000,2,6,10,1000,100,100,0.75
238,2.259260328999517,797.2540599583263,24152.0,100,0.75,1000,2,6,10,1000,100,100,0.75
239,2.2685927109996555,797.2540599583263,24253.0,100,0.75,1000,2,6,10,1000,100,100,0.75
240,2.2779020899997704,797.2540599583263,24354.0,100,0.75,1000,2,6,10,1000,100,100,0.75
241,2.2873658079988672,797.2540599583263,24455.0,100,0.75,1000,2,6,10,1000,100,100,0.75
242,2.296997902998555,797.2540599583263,24556.0,100,0.75,1000,2,6,10,1000,100,100,0.75
243,2.3065952899996773,797.2540599583263,24657.0,100,0.75,1000,2,6,10,1000,100,100,0.75
244,2.316825724999944,797.2540599583263,24758.0,100,0.75,1000,2,6,10,1000,100,100,0.75
245,2.3266076909985713,797.2540599583263,24859.0,100,0.75,1000,2,6,10,1000,100,100,0.75
246,2.3359133419999125,797.2540599583263,24960.0,100,0.75,1000,2,6,10,1000,100,100,0.75
247,2.3452979769990634,797.2540599583263,25061.0,100,0.75,1000,2,6,10,1000,100,100,0.75
248,2.3550911549991724,797.2540599583263,25162.0,100,0.75,1000,2,6,10,1000,100,100,0.75
249,2.3645399039996846,797.2540599583263,25263.0,100,0.75,1000,2,6,10,1000,100,100,0.75
250,2.3738862449990847,797.2540599583263,25364.0,100,0.75,1000,2,6,10,1000,100,100,0.75
251,2.3831829489990923,797.2540599583263,25465.0,100,0.75,1000,2,6,10,1000,100,100,0.75
252,2.392950657000256,797.2540599583263,25566.0,100,0.75,1000,2,6,10,1000,100,100,0.75
253,2.4021580779990472,797.2540599583263,25667.0,100,0.75,1000,2,6,10,1000,100,100,0.75
254,2.4114141539994307,797.2540599583263,25768.0,100,0.75,1000,2,6,10,1000,100,100,0.75
255,2.4206029790002503,797.2540599583263,25869.0,100,0.75,1000,2,6,10,1000,100,100,0.75
256,2.4298310699996364,797.2540599583263,25970.0,100,0.75,1000,2,6,10,1000,100,100,0.75
257,2.4390727680001874,797.2540599583263,26071.0,100,0.75,1000,2,6,10,1000,100,100,0.75
258,2.4482914909985993,797.2540599583263,26172.0,100,0.75,1000,2,6,10,1000,100,100,0.75
259,2.457469424998635,797.2540599583263,26273.0,100,0.75,1000,2,6,10,1000,100,100,0.75
260,2.4667877510000835,797.2540599583263,26374.0,100,0.75,1000,2,6,10,1000,100,100,0.75
261,2.47658899399903,797.2540599583263,26475.0,100,0.75,1000,2,6,10,1000,100,100,0.75
0,0.003176801999870804,1068.1483700349288,100.0,100,0.75,1000,2,7,10,1000,100,100,0.75
1,0.01545115299995814,971.452458860371,202.0,100,0.75,1000,2,7,10,1000,100,100,0.75
2,0.024790229999780422,908.8607557053372,304.0,100,0.75,1000,2,7,10,1000,100,100,0.75
3,0.03395154099962383,895.3595985588167,406.0,100,0.75,1000,2,7,10,1000,100,100,0.75
4,0.043174972999622696,893.9488773203249,508.0,100,0.75,1000,2,7,10,1000,100,100,0.75
5,0.05245393400036846,893.9488773203249,609.0,100,0.75,1000,2,7,10,1000,100,100,0.75
6,0.061909616000775713,893.9488773203249,710.0,100,0.75,1000,2,7,10,1000,100,100,0.75
7,0.07119474800128955,893.9488773203249,811.0,100,0.75,1000,2,7,10,1000,100,100,0.75
8,0.0809484990004421,893.9488773203249,912.0,100,0.75,1000,2,7,10,1000,100,100,0.75
9,0.09169434400064347,893.9488773203249,1013.0,100,0.75,1000,2,7,10,1000,100,100,0.75
10,0.10157804700065753,875.9213333754124,1115.0,100,0.75,1000,2,7,10,1000,100,100,0.75
11,0.11122374899969145,875.9213333754124,1216.0,100,0.75,1000,2,7,10,1000,100,100,0.75
12,0.12116730799971265,875.9213333754124,1317.0,100,0.75,1000,2,7,10,1000,100,100,0.75
13,0.13096748899988597,875.9213333754124,1418.0,100,0.75,1000,2,7,10,1000,100,100,0.75
14,0.1408164439999382,848.0901759734036,1520.0,100,0.75,1000,2,7,10,1000,100,100,0.75
15,0.15056299200114154,848.0901759734036,1621.0,100,0.75,1000,2,7,10,1000,100,100,0.75
16,0.16023536499960755,848.0901759734036,1722.0,100,0.75,1000,2,7,10,1000,100,100,0.75
17,0.1704681650007842,848.0901759734036,1823.0,100,0.75,1000,2,7,10,1000,100,100,0.75
18,0.18014003700045578,848.0901759734036,1924.0,100,0.75,1000,2,7,10,1000,100,100,0.75
19,0.19006773500041163,848.0901759734036,2025.0,100,0.75,1000,2,7,10,1000,100,100,0.75
20,0.19913680799982103,848.0901759734036,2126.0,100,0.75,1000,2,7,10,1000,100,100,0.75
21,0.20810846200038213,840.7219814306952,2228.0,100,0.75,1000,2,7,10,1000,100,100,0.75
22,0.2171939170002588,840.7219814306952,2329.0,100,0.75,1000,2,7,10,1000,100,100,0.75
23,0.22613734600054158,840.7219814306952,2430.0,100,0.75,1000,2,7,10,1000,100,100,0.75
24,0.23497633199986012,840.7219814306952,2531.0,100,0.75,1000,2,7,10,1000,100,100,0.75
25,0.24374300800081983,827.1167868429196,2633.0,100,0.75,1000,2,7,10,1000,100,100,0.75
26,0.2525553020004736,827.1167868429196,2734.0,100,0.75,1000,2,7,10,1000,100,100,0.75
27,0.2614764390000346,827.1167868429196,2835.0,100,0.75,1000,2,7,10,1000,100,100,0.75
28,0.270608042999811,827.1167868429196,2936.0,100,0.75,1000,2,7,10,1000,100,100,0.75
29,0.27993565700126055,827.1167868429196,3037.0,100,0.75,1000,2,7,10,1000,100,100,0.75
30,0.28994409200095106,827.1167868429195,3139.0,100,0.75,1000,2,7,10,1000,100,100,0.75
31,0.29944148499998846,827.1167868429195,3240.0,100,0.75,1000,2,7,10,1000,100,100,0.75
32,0.3085384630012413,827.1167868429195,3341.0,100,0.75,1000,2,7,10,1000,100,100,0.75
33,0.3176104909998685,827.1167868429195,3442.0,100,0.75,1000,2,7,10,1000,100,100,0.75
34,0.32667566599957354,827.1167868429195,3543.0,100,0.75,1000,2,7,10,1000,100,100,0.75
35,0.33568556399950467,827.1167868429195,3644.0,100,0.75,1000,2,7,10,1000,100,100,0.75
36,0.34465484300017124,827.1167868429195,3745.0,100,0.75,1000,2,7,10,1000,100,100,0.75
37,0.35353235399998084,827.1167868429195,3846.0,100,0.75,1000,2,7,10,1000,100,100,0.75
38,0.3622777300006419,827.1167868429195,3947.0,100,0.75,1000,2,7,10,1000,100,100,0.75
39,0.37109450299976743,827.1167868429195,4048.0,100,0.75,1000,2,7,10,1000,100,100,0.75
40,0.3802710540003318,827.1167868429195,4149.0,100,0.75,1000,2,7,10,1000,100,100,0.75
41,0.39014774300085264,827.1167868429195,4250.0,100,0.75,1000,2,7,10,1000,100,100,0.75
42,0.3993201869998302,827.1167868429195,4351.0,100,0.75,1000,2,7,10,1000,100,100,0.75
43,0.4082754390001355,827.1167868429195,4452.0,100,0.75,1000,2,7,10,1000,100,100,0.75
44,0.4171911240009649,827.1167868429195,4553.0,100,0.75,1000,2,7,10,1000,100,100,0.75
45,0.4260818710008607,827.1167868429195,4654.0,100,0.75,1000,2,7,10,1000,100,100,0.75
46,0.43490346299950033,827.1167868429195,4755.0,100,0.75,1000,2,7,10,1000,100,100,0.75
47,0.4437733400009165,827.1167868429195,4856.0,100,0.75,1000,2,7,10,1000,100,100,0.75
48,0.4525269500009017,827.1167868429195,4957.0,100,0.75,1000,2,7,10,1000,100,100,0.75
49,0.4614125680000143,827.1167868429195,5058.0,100,0.75,1000,2,7,10,1000,100,100,0.75
50,0.4702847290009231,827.1167868429195,5159.0,100,0.75,1000,2,7,10,1000,100,100,0.75
51,0.4792163550009718,827.1167868429195,5260.0,100,0.75,1000,2,7,10,1000,100,100,0.75
52,0.4887597070010088,827.1167868429195,5361.0,100,0.75,1000,2,7,10,1000,100,100,0.75
53,0.4977525419999438,827.1167868429195,5462.0,100,0.75,1000,2,7,10,1000,100,100,0.75
54,0.5066555829998833,827.1167868429195,5563.0,100,0.75,1000,2,7,10,1000,100,100,0.75
55,0.5155191270005162,827.1167868429195,5664.0,100,0.75,1000,2,7,10,1000,100,100,0.75
56,0.5245338540007651,827.1167868429195,5765.0,100,0.75,1000,2,7,10,1000,100,100,0.75
57,0.5337371980003809,827.1167868429195,5866.0,100,0.75,1000,2,7,10,1000,100,100,0.75
58,0.5429066350006906,827.1167868429195,5967.0,100,0.75,1000,2,7,10,1000,100,100,0.75
59,0.5520720439999423,827.1167868429195,6068.0,100,0.75,1000,2,7,10,1000,100,100,0.75
60,0.5613009879998572,827.1167868429195,6169.0,100,0.75,1000,2,7,10,1000,100,100,0.75
61,0.5705366239999421,827.1167868429195,6270.0,100,0.75,1000,2,7,10,1000,100,100,0.75
62,0.5796265970002423,827.1167868429195,6371.0,100,0.75,1000,2,7,10,1000,100,100,0.75
63,0.5893199599995569,827.1167868429195,6472.0,100,0.75,1000,2,7,10,1000,100,100,0.75
64,0.5982676980001997,827.1167868429195,6573.0,100,0.75,1000,2,7,10,1000,100,100,0.75
65,0.6072101660010958,827.1167868429195,6674.0,100,0.75,1000,2,7,10,1000,100,100,0.75
66,0.6161301390002336,827.1167868429195,6775.0,100,0.75,1000,2,7,10,1000,100,100,0.75
67,0.6250722149998182,827.1167868429195,6876.0,100,0.75,1000,2,7,10,1000,100,100,0.75
68,0.6339972990008391,827.1167868429195,6977.0,100,0.75,1000,2,7,10,1000,100,100,0.75
69,0.6429077530010545,827.1167868429195,7078.0,100,0.75,1000,2,7,10,1000,100,100,0.75
70,0.6517816779996792,827.1167868429195,7179.0,100,0.75,1000,2,7,10,1000,100,100,0.75
71,0.6606686080012878,827.1167868429195,7280.0,100,0.75,1000,2,7,10,1000,100,100,0.75
72,0.6695652660000633,827.1167868429195,7381.0,100,0.75,1000,2,7,10,1000,100,100,0.75
73,0.6788678009997966,827.1167868429195,7482.0,100,0.75,1000,2,7,10,1000,100,100,0.75
74,0.6887565240012918,827.1167868429195,7583.0,100,0.75,1000,2,7,10,1000,100,100,0.75
75,0.6979545570011396,827.1167868429195,7684.0,100,0.75,1000,2,7,10,1000,100,100,0.75
76,0.7071020020011929,827.1167868429195,7785.0,100,0.75,1000,2,7,10,1000,100,100,0.75
77,0.7161227310007234,827.1167868429195,7886.0,100,0.75,1000,2,7,10,1000,100,100,0.75
78,0.7250989439999103,827.1167868429195,7987.0,100,0.75,1000,2,7,10,1000,100,100,0.75
79,0.7340739940009371,827.1167868429195,8088.0,100,0.75,1000,2,7,10,1000,100,100,0.75
80,0.7429722950000723,827.1167868429195,8189.0,100,0.75,1000,2,7,10,1000,100,100,0.75
81,0.7518854850004573,827.1167868429195,8290.0,100,0.75,1000,2,7,10,1000,100,100,0.75
82,0.7607615240012819,827.1167868429195,8391.0,100,0.75,1000,2,7,10,1000,100,100,0.75
83,0.7696786819997214,827.1167868429195,8492.0,100,0.75,1000,2,7,10,1000,100,100,0.75
84,0.7785981449997053,827.1167868429195,8593.0,100,0.75,1000,2,7,10,1000,100,100,0.75
